date,avg_price,active_addresses,google_trends,top100_coins_percent,avg_polarity
2018/4/25,9231.0,571921,59.78,19.327,0.079800093
2018/4/26,8894.0,557031,50.328,19.347,0.09129381
2018/4/27,9228.0,559842,49.292,19.316,0.105625198
2018/4/28,9249.0,474656,43.335,19.223,0.080237385
2018/4/29,9365.0,435659,45.45,19.231,0.091996109
2018/4/30,9304.0,527515,46.832,19.246,0.086482469
2018/5/1,9004.0,528581,46.972,19.245,0.109956109
2018/5/2,9128.0,541450,46.972,19.217,0.091962678
2018/5/3,9387.0,541585,47.663,19.23,0.080567209
2018/5/4,9670.0,587468,47.663,19.216,0.087979273
2018/5/5,9844.0,525970,46.972,19.202,0.097549254
2018/5/6,9658.0,443930,44.9,19.196,0.093025268
2018/5/7,9367.0,523934,49.735,19.213,0.068955671
2018/5/8,9282.0,561725,48.353,19.197,0.047168368
2018/5/9,9210.0,512648,44.9,19.157,0.089625096
2018/5/10,9288.0,518864,46.095,19.11,0.094610281
2018/5/11,8725.0,479834,54.005,19.115,0.09644705
2018/5/12,8438.0,506943,44.524,19.115,0.079858292
2018/5/13,8566.0,355156,39.999,19.117,0.089250306
2018/5/14,8595.0,530706,46.976,19.059,0.08333088
2018/5/15,8652.0,525512,44.42,19.03,0.115098457
2018/5/16,8291.0,513409,43.833,18.959,0.103946301
2018/5/17,8297.0,518713,42.555,18.991,0.084040579
2018/5/18,8115.0,604525,43.194,19.108,0.09620464
2018/5/19,8266.0,423103,35.232,19.073,0.115486574
2018/5/20,8378.0,384590,35.819,19.068,0.097826336
2018/5/21,8476.0,503074,40.292,19.067,0.135920213
2018/5/22,8261.0,476934,43.246,19.085,0.150661987
2018/5/23,7816.0,536633,51.501,19.092,0.048270617
2018/5/24,7551.0,479362,47.563,19.093,0.097625337
2018/5/25,7507.0,515553,42.209,19.136,0.104262813
2018/5/26,7517.0,396709,35.871,19.122,0.079126479
2018/5/27,7346.0,362610,37.494,19.08,0.08509749
2018/5/28,7274.0,482512,42.848,19.059,0.054111794
2018/5/29,7311.0,482316,44.075,19.185,0.082017111
2018/5/30,7454.0,503582,40.534,19.075,0.06755882
2018/5/31,7517.0,513406,38.427,19.056,0.090022746
2018/6/1,7501.0,605820,36.165,19.054,0.096368988
2018/6/2,7615.0,424940,33.315,19.047,0.101232946
2018/6/3,7706.0,443036,34.593,19.02,0.063821601
2018/6/4,7594.0,585747,36.51,19.012,0.117888228
2018/6/5,7513.0,544305,37.391,19.005,0.087142858
2018/6/6,7619.0,509100,36.804,18.992,0.063041916
2018/6/7,7708.0,528720,36.458,18.985,0.111512296
2018/6/8,7650.0,544739,34.938,18.98,0.096382421
2018/6/9,7653.0,403622,31.743,18.958,0.0855689
2018/6/10,7150.0,412643,43.729,18.965,0.058453252
2018/6/11,6767.0,472045,58.725,18.965,0.073601911
2018/6/12,6775.0,501890,46.98,18.957,0.071366803
2018/6/13,6459.0,487819,54.027,19.033,0.082833722
2018/6/14,6515.0,481663,47.567,19.028,0.064497534
2018/6/15,6567.0,543281,40.52,19.041,0.062029808
2018/6/16,6482.0,368496,34.648,19.038,0.090573753
2018/6/17,6534.0,365433,34.061,19.057,0.074555003
2018/6/18,6543.0,460925,39.933,19.111,0.077888351
2018/6/19,6737.0,476956,38.759,19.134,0.049884352
2018/6/20,6698.0,448248,38.759,19.15,0.169002681
2018/6/21,6755.0,471467,35.822,19.156,0.086527352
2018/6/22,6382.0,500238,44.044,19.171,0.048357204
2018/6/23,6146.0,398856,38.171,19.175,0.100034008
2018/6/24,6044.0,387188,44.631,19.207,0.108229484
2018/6/25,6225.0,490014,40.52,19.207,0.14094517
2018/6/26,6233.0,504682,38.171,19.212,0.083387209
2018/6/27,6128.0,480521,36.41,19.209,0.104591187
2018/6/28,6120.0,452170,36.997,19.205,0.116894903
2018/6/29,5935.0,493797,46.98,19.202,0.077611996
2018/6/30,6382.0,482606,39.933,19.237,0.096434325
2018/7/1,6388.0,400753,34.648,19.238,0.118704883
2018/7/2,6479.0,537562,39.346,19.253,0.10897649
2018/7/3,6614.0,562946,39.346,19.222,0.072738624
2018/7/4,6592.0,530349,36.997,19.154,0.126843597
2018/7/5,6602.0,450145,38.171,19.166,0.134473251
2018/7/6,6569.0,564683,35.235,19.144,0.100148331
2018/7/7,6611.0,394186,30.537,19.149,0.083585274
2018/7/8,6759.0,392740,32.886,19.011,0.071570574
2018/7/9,6739.0,521148,34.648,19.017,0.102483115
2018/7/10,6516.0,560008,36.41,19.033,0.092481987
2018/7/11,6400.0,497821,34.061,19.041,0.10222297
2018/7/12,6252.0,608847,36.997,19.046,0.122470611
2018/7/13,6256.0,678537,35.235,19.035,0.050792031
2018/7/14,6253.0,562124,31.124,19.044,0.110638075
2018/7/15,6342.0,409465,29.95,19.042,0.152219845
2018/7/16,6537.0,483120,36.41,19.059,0.092585955
2018/7/17,6889.0,551908,46.98,19.071,0.120056145
2018/7/18,7413.0,642136,52.853,19.083,0.08381434
2018/7/19,7399.0,540081,45.218,19.086,0.103387834
2018/7/20,7430.0,517442,41.108,19.125,0.129237691
2018/7/21,7353.0,415309,35.235,19.116,0.084612486
2018/7/22,7455.0,384041,34.648,19.12,0.111780451
2018/7/23,7681.0,584758,44.044,19.124,0.103216606
2018/7/24,8068.0,578233,55.789,19.107,0.083183882
2018/7/25,8254.0,644234,51.678,19.105,0.107023287
2018/7/26,8199.0,510977,45.806,19.078,0.076772318
2018/7/27,8021.0,604287,46.393,19.057,0.106061485
2018/7/28,8180.0,462708,36.41,19.068,0.101397982
2018/7/29,8206.0,403083,36.41,18.918,0.084578724
2018/7/30,8142.0,525741,41.108,18.909,0.10097613
2018/7/31,7929.0,549499,41.695,18.969,0.110646079
2018/8/1,7580.0,574951,41.108,18.938,0.121868957
2018/8/2,7598.0,535229,37.584,18.991,0.065913203
2018/8/3,7403.0,585312,39.933,19.056,0.09800918
2018/8/4,7260.0,456131,37.584,19.048,0.083966355
2018/8/5,7009.0,397829,35.822,19.043,0.09020944
2018/8/6,7006.0,517813,39.933,19.038,0.058147979
2018/8/7,7000.0,589346,41.108,19.035,0.078225583
2018/8/8,6454.0,532064,49.329,19.073,0.06669373
2018/8/9,6398.0,519217,42.869,19.06,0.083784501
2018/8/10,6414.0,559603,41.243,19.048,0.083501451
2018/8/11,6195.0,449075,41.795,19.047,0.111781786
2018/8/12,6316.0,399762,35.721,19.051,0.087606398
2018/8/13,6356.0,490801,41.572,19.055,0.102540345
2018/8/14,6064.0,535762,51.148,19.098,0.126478134
2018/8/15,6377.0,475594,45.786,18.999,0.142330851
2018/8/16,6351.0,547322,39.795,19.173,0.092890346
2018/8/17,6474.0,584759,37.996,19.18,0.094712051
2018/8/18,6459.0,459134,33.703,19.186,0.086140266
2018/8/19,6412.0,408184,32.422,19.179,0.087956166
2018/8/20,6462.0,524775,36.218,19.178,0.086527114
2018/8/21,6411.0,534176,38.558,19.212,0.124827466
2018/8/22,6592.0,574028,41.642,19.197,0.038708118
2018/8/23,6445.0,501871,37.994,19.182,0.096447387
2018/8/24,6566.0,577153,35.676,19.199,0.11355672
2018/8/25,6731.0,478783,32.792,19.183,0.091280034
2018/8/26,6691.0,430511,31.187,19.181,0.064679275
2018/8/27,6733.0,595664,35.457,19.212,0.062040103
2018/8/28,6997.0,597839,43.048,19.334,0.114900523
2018/8/29,7067.0,588294,38.632,19.323,0.149204118
2018/8/30,6947.0,540618,38.651,19.346,0.06752328
2018/8/31,6994.0,589527,35.289,19.363,0.119130453
2018/9/1,7114.0,513465,33.14,19.375,0.098465458
2018/9/2,7249.0,442960,35.01,19.407,0.08420214
2018/9/3,7269.0,525670,35.974,19.442,0.090889321
2018/9/4,7332.0,552331,39.466,19.469,0.096993297
2018/9/5,7145.0,540142,46.964,19.515,0.121614048
2018/9/6,6442.0,585513,52.197,19.547,0.088003186
2018/9/7,6463.0,617704,41.414,19.546,0.067650158
2018/9/8,6380.0,489875,34.182,19.552,0.079413446
2018/9/9,6308.0,446194,34.613,19.463,0.091014027
2018/9/10,6307.0,535579,37.592,19.428,0.096839235
2018/9/11,6312.0,549992,37.589,19.362,0.115765628
2018/9/12,6287.0,534811,41.156,19.349,0.119151879
2018/9/13,6450.0,541694,39.605,19.3,0.08232104
2018/9/14,6507.0,527742,36.991,19.303,0.065236387
2018/9/15,6523.0,502091,31.338,19.311,0.088731296
2018/9/16,6491.0,419923,30.005,19.31,0.070941898
2018/9/17,6408.0,560269,34.095,19.315,0.057197782
2018/9/18,6307.0,568820,33.62,19.305,0.059456874
2018/9/19,6352.0,540959,34.437,19.284,0.090546522
2018/9/20,6423.0,542894,33.873,19.29,0.09999179
2018/9/21,6667.0,620832,38.099,19.303,0.075306247
2018/9/22,6714.0,505853,32.948,19.328,0.077320932
2018/9/23,6712.0,454807,30.373,19.323,0.070145947
2018/9/24,6645.0,543361,32.824,19.33,0.101608746
2018/9/25,6424.0,574804,34.066,19.301,0.095318984
2018/9/26,6470.0,541812,33.766,19.311,0.125082183
2018/9/27,6528.0,547299,33.155,19.31,0.116589577
2018/9/28,6683.0,608318,32.706,19.292,0.069549972
2018/9/29,6568.0,498963,27.661,19.288,0.135632771
2018/9/30,6610.0,474779,27.573,19.285,0.17155491
2018/10/1,6610.0,603755,29.85,19.261,0.075820372
2018/10/2,6579.0,573816,30.597,19.251,0.103607176
2018/10/3,6484.0,586061,30.301,19.217,0.085870815
2018/10/4,6583.0,557823,30.975,19.197,0.096325416
2018/10/5,6584.0,562895,29.469,19.187,0.091084071
2018/10/6,6598.0,515060,26.358,19.192,0.07870979
2018/10/7,6580.0,525854,24.496,19.176,0.089872654
2018/10/8,6630.0,561435,30.053,19.181,0.081787176
2018/10/9,6639.0,554591,30.635,19.175,0.117423298
2018/10/10,6581.0,556835,31.568,19.196,0.07640842
2018/10/11,6284.0,608748,41.327,19.183,0.083115803
2018/10/12,6278.0,598570,32.964,19.121,0.067710053
2018/10/13,6288.0,513512,28.218,19.12,0.114401406
2018/10/14,6335.0,451714,27.112,19.108,0.106871382
2018/10/15,6614.0,619424,37.259,19.125,0.115875485
2018/10/16,6642.0,603605,31.919,19.097,0.074884489
2018/10/17,6609.0,564479,30.717,19.086,0.130850769
2018/10/18,6595.0,587516,30.345,19.072,0.085830564
2018/10/19,6514.0,619914,30.178,19.006,0.098539534
2018/10/20,6526.0,516162,25.889,18.956,0.124657049
2018/10/21,6574.0,480204,25.65,18.955,0.086138922
2018/10/22,6537.0,566330,29.475,18.948,0.121701434
2018/10/23,6511.0,606406,30.084,18.966,0.093531131
2018/10/24,6530.0,545787,30.29,18.977,0.079558767
2018/10/25,6502.0,585432,29.818,18.978,0.086685779
2018/10/26,6493.0,595606,28.265,18.964,0.102180153
2018/10/27,6491.0,487581,25.793,18.962,0.081977616
2018/10/28,6483.0,486159,23.789,18.96,0.117309954
2018/10/29,6406.0,590111,30.443,18.931,0.079331445
2018/10/30,6331.0,599489,29.545,18.941,0.10378026
2018/10/31,6330.0,616843,31.48,18.868,0.143363741
2018/11/1,6361.0,601403,29.905,18.863,0.108897356
2018/11/2,6410.0,623469,29.267,18.827,0.097015103
2018/11/3,6385.0,559675,25.715,18.822,0.083115228
2018/11/4,6414.0,536643,29.6,18.807,0.115291013
2018/11/5,6451.0,611210,32.025,18.803,0.102954326
2018/11/6,6454.0,561998,31.446,18.789,0.091034941
2018/11/7,6547.0,611976,30.675,18.812,0.089929901
2018/11/8,6503.0,612517,30.057,18.828,0.111360224
2018/11/9,6429.0,624017,29.728,18.833,0.127519001
2018/11/10,6424.0,513699,25.063,18.826,0.093570264
2018/11/11,6411.0,523862,25.533,18.821,0.167439941
2018/11/12,6426.0,591468,28.993,18.849,0.109943915
2018/11/13,6405.0,564648,30.021,18.841,0.107923506
2018/11/14,6158.0,561188,47.768,18.84,0.051819665
2018/11/15,5605.0,621054,54.469,18.782,0.049409111
2018/11/16,5612.0,624714,41.489,18.768,0.110625
2018/11/17,5571.0,510062,34.289,18.781,0.100919076
2018/11/18,5633.0,455558,31.487,18.781,0.082346605
2018/11/19,5285.0,563465,53.775,18.784,0.08522195
2018/11/20,4632.0,653601,77.947,18.829,0.037318295
2018/11/21,4528.0,545723,60.39,18.832,0.085616552
2018/11/22,4541.0,595324,45.202,18.828,0.098428686
2018/11/23,4325.0,560197,45.856,18.914,0.074309489
2018/11/24,4310.0,494985,42.349,18.915,0.056771428
2018/11/25,3850.0,468476,64.303,18.936,0.088747865
2018/11/26,3933.0,525146,63.738,18.923,0.05243284
2018/11/27,3776.0,551642,57.323,18.922,0.099893828
2018/11/28,4118.0,515752,52.904,18.923,0.103506592
2018/11/29,4271.0,521194,46.745,18.957,0.077161701
2018/11/30,4129.0,494356,42.937,18.682,0.064981913
2018/12/1,4140.0,520394,37.667,18.282,0.083943777
2018/12/2,4192.0,414508,33.301,18.293,0.143544256
2018/12/3,4004.0,498837,42.75,17.966,0.045488671
2018/12/4,3981.0,579435,41.989,17.025,0.107694349
2018/12/5,3900.0,533915,40.599,16.172,0.110764625
2018/12/6,3756.0,569550,44.869,15.583,0.078467331
2018/12/7,3415.0,586746,57.279,15.583,0.081624645
2018/12/8,3449.0,483081,42.659,15.646,0.128525713
2018/12/9,3561.0,432326,38.351,15.665,0.065892121
2018/12/10,3554.0,512175,42.584,15.684,0.132092222
2018/12/11,3459.0,551065,40.617,15.623,0.10753637
2018/12/12,3483.0,545888,38.696,15.623,0.122486165
2018/12/13,3433.0,550244,40.475,15.636,0.121445624
2018/12/14,3302.0,612878,43.602,15.635,0.067222737
2018/12/15,3256.0,534587,38.208,15.635,0.065413084
2018/12/16,3298.0,461489,36.314,15.635,0.043980044
2018/12/17,3417.0,600338,44.181,15.635,0.079586583
2018/12/18,3575.0,533486,43.153,15.635,0.071424387
2018/12/19,3813.0,607392,47.327,15.671,0.102279631
2018/12/20,3984.0,562160,48.914,15.724,0.081938404
2018/12/21,4034.0,586561,43.645,15.723,0.079547986
2018/12/22,3919.0,475062,36.333,15.722,0.072507613
2018/12/23,4039.0,456850,36.116,15.763,0.122575088
2018/12/24,4175.0,523269,41.168,15.763,0.097788542
2018/12/25,3829.0,423129,38.724,15.757,0.059634049
2018/12/26,3833.0,479013,37.079,15.761,0.103564669
2018/12/27,3766.0,544684,38.225,15.768,0.081637059
2018/12/28,3746.0,560909,38.309,15.713,0.114151738
2018/12/29,3915.0,481711,34.657,15.71,0.107807869
2018/12/30,3835.0,461474,31.836,15.712,0.109620023
2018/12/31,3804.0,472261,31.275,15.715,0.160843769
2019/1/1,3744.0,362558,31.318,15.709,0.132165229
2019/1/2,3865.0,505957,35.638,15.693,0.151749576
2019/1/3,3874.0,516491,36.12,15.648,0.15019258
2019/1/4,3821.0,517169,35.511,15.643,0.144748874
2019/1/5,3861.0,459113,29.152,15.682,0.095740066
2019/1/6,3925.0,433832,31.654,15.68,0.09440859
2019/1/7,4052.0,507835,37.173,15.677,0.126298008
2019/1/8,4031.0,529739,33.179,15.664,0.103838688
2019/1/9,4036.0,540921,33.957,15.66,0.08621769
2019/1/10,3825.0,572517,38.559,15.668,0.067361253
2019/1/11,3662.0,548421,34.92,15.831,0.104481903
2019/1/12,3648.0,448196,30.058,15.832,0.109886023
2019/1/13,3600.0,412444,30.026,15.831,0.101636452
2019/1/14,3604.0,512960,32.963,15.829,0.075427636
2019/1/15,3661.0,551314,31.546,15.802,0.083670004
2019/1/16,3626.0,581094,30.686,15.801,0.084056057
2019/1/17,3623.0,514682,30.103,15.816,0.09865775
2019/1/18,3637.0,554253,28.987,15.797,0.08075107
2019/1/19,3689.0,454973,26.268,15.796,0.074614174
2019/1/20,3638.0,446051,25.537,15.794,0.081237263
2019/1/21,3558.0,523017,28.514,15.777,0.088011881
2019/1/22,3573.0,519865,28.155,15.78,0.075539133
2019/1/23,3592.0,593232,27.432,15.775,0.112229698
2019/1/24,3576.0,566739,28.549,15.773,0.116951275
2019/1/25,3580.0,523778,27.433,15.778,0.137407065
2019/1/26,3601.0,512501,24.778,15.776,0.127225175
2019/1/27,3578.0,430181,24.639,15.776,0.127939965
2019/1/28,3474.0,541648,31.15,15.771,0.097135319
2019/1/29,3432.0,534219,30.398,15.76,0.109069563
2019/1/30,3464.0,528518,28.51,15.753,0.167620894
2019/1/31,3459.0,572176,28.118,15.752,0.119188532
2019/2/1,3455.0,590243,26.961,15.854,0.107054517
2019/2/2,3459.0,499556,24.926,15.854,0.102267235
2019/2/3,3454.0,447396,23.495,15.827,0.111830783
2019/2/4,3442.0,524791,29.667,15.815,0.105265429
2019/2/5,3446.0,559509,33.781,15.84,0.116980104
2019/2/6,3400.0,598210,32.133,15.763,0.104034265
2019/2/7,3392.0,562218,30.562,15.766,0.087940788
2019/2/8,3481.0,576688,31.625,15.787,0.083414461
2019/2/9,3650.0,492019,29.973,15.788,0.086119084
2019/2/10,3645.0,429046,26.703,15.791,0.114188556
2019/2/11,3637.0,542544,28.264,15.776,0.098894327
2019/2/12,3611.0,744912,28.337,15.781,0.093958035
2019/2/13,3617.0,683689,27.599,15.849,0.101763327
2019/2/14,3601.0,535009,27.075,15.855,0.094081154
2019/2/15,3601.0,509495,25.999,15.856,0.082194831
2019/2/16,3617.0,550473,24.821,15.864,0.104253298
2019/2/17,3620.0,462206,24.161,15.866,0.113002478
2019/2/18,3796.0,604582,33.736,15.896,0.087487301
2019/2/19,3935.0,589473,35.28,15.898,0.103754768
2019/2/20,3943.0,611970,32.853,15.896,0.131444319
2019/2/21,3942.0,568415,31.232,15.894,0.107811528
2019/2/22,3958.0,659655,29.979,15.916,0.113663568
2019/2/23,4006.0,489686,30.331,15.909,0.105410684
2019/2/24,4020.0,476422,36.812,15.897,0.112101835
2019/2/25,3822.0,550416,31.877,15.889,0.11320192
2019/2/26,3823.0,628703,29.669,15.929,0.110675665
2019/2/27,3819.0,580327,27.904,15.958,0.106782971
2019/2/28,3833.0,577452,27.635,15.676,0.084705636
2019/3/1,3837.0,603147,26.61,15.673,0.093460958
2019/3/2,3826.0,542789,24.583,15.602,0.131939273
2019/3/3,3819.0,453635,24.289,15.602,0.101034979
2019/3/4,3746.0,575279,27.275,15.601,0.136471244
2019/3/5,3786.0,615117,28.705,15.599,0.112505946
2019/3/6,3857.0,636450,28.405,15.598,0.098481875
2019/3/7,3884.0,616471,27.574,15.596,0.105839169
2019/3/8,3896.0,614245,26.251,15.64,0.101720891
2019/3/9,3915.0,540407,25.93,15.628,0.09775052
2019/3/10,3916.0,445492,24.944,15.628,0.123077928
2019/3/11,3889.0,654955,26.497,15.632,0.121086003
2019/3/12,3871.0,615505,26.521,15.643,0.113999248
2019/3/13,3871.0,609454,25.692,15.678,0.114314417
2019/3/14,3874.0,654299,24.705,15.676,0.097719656
2019/3/15,3904.0,643452,24.522,15.679,0.101571519
2019/3/16,4006.0,545186,25.322,15.677,0.084100588
2019/3/17,3988.0,457003,24.262,15.676,0.085265447
2019/3/18,3993.0,600067,27.058,15.677,0.112459115
2019/3/19,4003.0,657981,28.929,15.689,0.101931685
2019/3/20,4021.0,652569,29.28,15.667,0.102137113
2019/3/21,4026.0,622889,29.565,15.676,0.098601533
2019/3/22,3999.0,625180,26.6,15.675,0.133782153
2019/3/23,4000.0,519525,24.055,15.688,0.098874108
2019/3/24,3989.0,475539,23.095,15.692,0.102376685
2019/3/25,3974.0,605883,25.583,15.703,0.071094797
2019/3/26,3933.0,572451,25.845,15.704,0.067279361
2019/3/27,4014.0,689861,28.596,15.72,0.11158463
2019/3/28,4032.0,654617,26.816,15.76,0.151045889
2019/3/29,4080.0,665574,27.616,15.777,0.122780058
2019/3/30,4103.0,618000,23.984,15.786,0.096249349
2019/3/31,4103.0,554027,23.026,15.727,0.146469676
2019/4/1,4138.0,615050,29.16,15.729,0.090748823
2019/4/2,4646.0,784070,64.989,15.611,0.089335178
2019/4/3,5028.0,736732,68.235,15.618,0.094104386
2019/4/4,4974.0,706579,49.695,15.646,0.080255415
2019/4/5,4985.0,793234,40.256,15.637,0.113667271
2019/4/6,5048.0,556798,34.211,15.633,0.118325336
2019/4/7,5137.0,549143,35.299,15.642,0.061725547
2019/4/8,5224.0,680096,42.388,15.656,0.074187302
2019/4/9,5200.0,668509,38.846,15.66,0.116680959
2019/4/10,5262.0,690323,38.331,15.672,0.094146102
2019/4/11,5125.0,724745,39.654,15.703,0.120401139
2019/4/12,5043.0,694266,34.93,15.72,0.129658034
2019/4/13,5086.0,531281,29.061,15.724,0.140841391
2019/4/14,5080.0,513403,28.926,15.73,0.119874693
2019/4/15,5125.0,665599,33.819,15.724,0.09652104
2019/4/16,5105.0,633359,34.642,15.717,0.092620252
2019/4/17,5220.0,629462,34.818,15.718,0.080332393
2019/4/18,5265.0,626217,32.63,15.738,0.119058151
2019/4/19,5260.0,707240,32.176,15.772,0.135374278
2019/4/20,5310.0,517466,30.735,15.766,0.056028476
2019/4/21,5281.0,617706,29.825,15.763,0.080565315
2019/4/22,5310.0,541338,33.416,15.636,0.072951084
2019/4/23,5530.0,620537,43.762,15.662,0.110377411
2019/4/24,5487.0,771743,38.506,15.666,0.081609945
2019/4/25,5431.0,634122,36.393,15.687,0.053206183
2019/4/26,5250.0,674357,37.414,15.609,0.06827686
2019/4/27,5252.0,549855,29.119,15.624,0.130892948
2019/4/28,5260.0,519657,27.714,15.624,0.099906462
2019/4/29,5240.0,665433,30.926,15.526,0.097123588
2019/4/30,5265.0,719281,30.442,15.518,0.125205259
2019/5/1,5354.0,689453,30.521,15.538,0.098704834
2019/5/2,5432.0,644849,32.142,15.55,0.143049402
2019/5/3,5704.0,695016,40.868,15.554,0.074689257
2019/5/4,5750.0,538771,34.809,15.561,0.081670964
2019/5/5,5778.0,524044,34.494,15.568,0.113029
2019/5/6,5712.0,659573,35.347,15.564,0.122635201
2019/5/7,5921.0,636469,40.915,15.458,0.123212262
2019/5/8,5901.0,728492,41.782,15.397,0.121235873
2019/5/9,6085.0,684903,46.364,15.465,0.073113887
2019/5/10,6318.0,640022,50.085,15.597,0.108383526
2019/5/11,6807.0,653576,64.238,15.58,0.040165653
2019/5/12,7158.0,730067,66.938,15.58,0.091378673
2019/5/13,7400.0,759715,76.832,15.535,0.057112702
2019/5/14,7988.0,758599,89.974,15.38,0.079955693
2019/5/15,8047.0,726829,73.578,15.261,0.127679399
2019/5/16,7992.0,772040,68.45,15.255,0.102612846
2019/5/17,7287.0,797091,67.824,15.275,0.083805429
2019/5/18,7328.0,729951,50.718,15.328,0.060499188
2019/5/19,7912.0,631633,55.758,15.331,0.084318559
2019/5/20,7900.0,720988,57.863,15.346,0.106122616
2019/5/21,7938.0,791236,55.133,15.351,0.103919689
2019/5/22,7884.0,783448,51.77,15.3,0.141807844
2019/5/23,7701.0,710613,48.216,15.328,0.111445629
2019/5/24,7975.0,726478,47.382,15.437,0.091859296
2019/5/25,8023.0,603488,42.77,15.443,0.119257215
2019/5/26,8103.0,565068,45.267,15.564,0.075047123
2019/5/27,8767.0,772990,65.338,15.594,0.115497578
2019/5/28,8720.0,807558,57.648,15.592,0.106062355
2019/5/29,8648.0,767434,52.838,15.61,0.104527216
2019/5/30,8636.0,733627,55.846,15.612,0.094804489
2019/5/31,8356.0,657457,53.241,15.594,0.089392014
2019/6/1,8541.0,780752,45.259,15.614,0.147527223
2019/6/2,8662.0,586139,43.354,15.619,0.115846137
2019/6/3,8537.0,613329,47.52,15.601,0.105494836
2019/6/4,7868.0,749022,55.299,15.495,0.122136734
2019/6/5,7778.0,789623,47.502,15.735,0.066840544
2019/6/6,7756.0,719552,43.909,15.707,0.088232293
2019/6/7,7934.0,733211,44.687,15.718,0.162675109
2019/6/8,7938.0,549985,37.728,15.717,0.099238831
2019/6/9,7796.0,518978,37.548,15.705,0.0969205
2019/6/10,7810.0,705255,40.481,15.693,0.098175278
2019/6/11,7884.0,688779,40.996,15.662,0.16519822
2019/6/12,8018.0,710869,41.379,15.666,0.10793926
2019/6/13,8153.0,762388,41.0,15.652,0.096208447
2019/6/14,8337.0,789720,44.847,15.667,0.065672699
2019/6/15,8713.0,758530,44.596,15.66,0.061995946
2019/6/16,9081.0,585851,55.304,15.665,0.084794836
2019/6/17,9225.0,667300,59.077,15.594,0.097749336
2019/6/18,9161.0,821372,59.827,15.596,0.107068404
2019/6/19,9150.0,781133,51.064,15.679,0.076612717
2019/6/20,9339.0,675006,51.444,15.661,0.124402345
2019/6/21,9796.0,713152,65.746,15.648,0.060407908
2019/6/22,10733.0,735085,103.588,15.58,0.090020219
2019/6/23,10780.0,804383,72.573,15.604,0.079483928
2019/6/24,10865.0,856612,74.678,15.625,0.108770583
2019/6/25,11320.0,784857,85.282,15.618,0.102271487
2019/6/26,12668.0,910162,150.505,15.67,0.095995749
2019/6/27,11826.0,764301,125.666,15.692,0.081767284
2019/6/28,11702.0,863754,94.313,15.665,0.108614193
2019/6/29,11867.0,773649,71.811,15.665,0.0755123
2019/6/30,11569.0,585170,63.698,15.732,0.124240382
2019/7/1,10709.0,720072,72.71,15.766,0.10193075
2019/7/2,10323.0,730704,73.678,15.809,0.090662825
2019/7/3,11337.0,797545,67.179,15.821,0.124280872
2019/7/4,11752.0,712075,62.187,15.795,0.103166709
2019/7/5,11141.0,735306,57.568,15.791,0.131823037
2019/7/6,11383.0,600215,50.546,15.788,0.11011036
2019/7/7,11297.0,543359,47.856,15.79,0.118432192
2019/7/8,11763.0,724630,59.067,15.812,0.109495412
2019/7/9,12497.0,708369,67.907,15.796,0.083178145
2019/7/10,12645.0,699904,70.75,15.895,0.092585364
2019/7/11,11589.0,683103,64.951,15.946,0.087658053
2019/7/12,11583.0,785952,64.573,15.99,0.120346816
2019/7/13,11424.0,586676,52.286,15.977,0.06399997
2019/7/14,10868.0,518194,53.469,15.97,0.071757577
2019/7/15,10433.0,650051,64.697,15.984,0.143720629
2019/7/16,10364.0,702321,66.716,16.002,0.092068603
2019/7/17,9580.0,625627,68.552,15.989,0.071652384
2019/7/18,10053.0,611956,64.297,15.997,0.120022836
2019/7/19,10469.0,613458,55.783,15.967,0.155868781
2019/7/20,10672.0,653620,47.642,15.956,0.105842449
2019/7/21,10579.0,473195,46.608,15.958,0.125457912
2019/7/22,10458.0,622526,49.381,15.962,0.158607712
2019/7/23,10082.0,624348,50.494,15.951,0.087715577
2019/7/24,9714.0,645324,52.869,15.895,0.082589122
2019/7/25,10028.0,678929,50.398,15.851,0.099324491
2019/7/26,9782.0,661658,45.77,15.826,0.151641474
2019/7/27,9734.0,515380,47.033,15.809,0.163574902
2019/7/28,9499.0,467316,43.512,15.811,0.077897639
2019/7/29,9556.0,616858,47.477,14.703,0.082089162
2019/7/30,9547.0,629347,45.865,14.67,0.142431622
2019/7/31,9850.0,692658,47.374,14.659,0.117235188
2019/8/1,10083.0,655424,47.003,14.656,0.109965859
2019/8/2,10482.0,702061,49.697,14.658,0.105285241
2019/8/3,10790.0,556108,45.572,14.639,0.09805416
2019/8/4,10814.0,509869,44.225,14.64,0.094087304
2019/8/5,11680.0,696032,65.251,14.576,0.085628138
2019/8/6,11772.0,751980,64.065,14.579,0.114591068
2019/8/7,11726.0,713356,57.065,14.574,0.113687537
2019/8/8,11811.0,703863,54.121,14.557,0.082534409
2019/8/9,11837.0,647649,49.051,14.569,0.113768262
2019/8/10,11602.0,558666,44.675,14.601,0.080769551
2019/8/11,11403.0,479339,42.268,14.601,0.124154611
2019/8/12,11404.0,569266,48.146,14.587,0.137876493
2019/8/13,11161.0,758748,48.607,14.519,0.11849464
2019/8/14,10494.0,667112,54.039,14.434,0.087591229
2019/8/15,10035.0,633290,57.038,14.449,0.132047491
2019/8/16,10245.0,590406,48.832,14.404,0.143481434
2019/8/17,10309.0,497467,40.656,14.409,0.114017693
2019/8/18,10295.0,445842,41.321,14.409,0.098360225
