date,avg_price,active_addresses,google_trends,top100_coins_percent,avg_polarity
2022/7/31,23734,675623,41.109,15.637,0.112291921
2022/8/1,23227,770268,37.38,15.611,0.144998054
2022/8/2,22973,830493,36.649,15.624,0.105861835
2022/8/3,23177,852536,35.278,15.606,0.102456053
2022/8/4,22850,823473,33.533,15.619,0.119204399
2022/8/5,23064,817742,33.265,15.579,0.119781523
2022/8/6,23192,767076,27.905,15.581,0.103589726
2022/8/7,23078,638375,30.008,15.576,0.146757285
2022/8/8,23788,771593,33.413,15.577,0.114368486
2022/8/9,23444,819768,31.132,15.592,0.083547736
2022/8/10,23401,932183,32.894,15.607,0.143822701
2022/8/11,24376,863085,33.165,15.605,0.078150087
2022/8/12,23979,823951,29.413,15.565,0.070244762
2022/8/13,24491,738655,26.25,15.57,0.068114641
2022/8/14,24509,725996,27.778,15.551,0.145745481
2022/8/15,24266,787557,28.93,15.513,0.060926528
2022/8/16,23972,906269,26.622,15.587,0.059839625
2022/8/17,23706,777875,29.566,15.606,0.076417872
2022/8/18,23416,883486,25.449,15.571,0.107701252
2022/8/19,21851,860776,31.469,15.544,0.100753376
2022/8/20,21170,717662,25.924,15.547,0.08793257
2022/8/21,21368,683023,24.283,15.547,0.111623254
2022/8/22,21263,760219,26.48,15.557,0.093343798
2022/8/23,21389,800389,24.551,15.565,0.066295952
2022/8/24,21472,808626,22.442,15.536,0.074940414
2022/8/25,21598,795590,22.636,15.508,0.09700638
2022/8/26,21173,809482,22.059,15.523,0.089247497
2022/8/27,20119,754278,22.101,15.543,0.086948728
2022/8/28,19994,650579,21.243,15.536,0.068605059
2022/8/29,19971,795415,24.568,15.509,0.081130974
2022/8/30,20141,811303,22.599,15.485,0.124448948
2022/8/31,20199,786078,17.726,15.514,0.110871843
2022/9/1,19969,812630,21.378,15.535,0.092343355
2022/9/2,20088,847453,16.933,15.561,0.077798789
2022/9/3,19840,850479,14.75,15.565,0.10735617
2022/9/4,19799,684203,14.979,15.555,0.059493477
2022/9/5,19790,797175,16.467,15.575,0.081597029
2022/9/6,19605,787912,18.559,15.546,0.037334441
2022/9/7,18900,823091,21.339,15.553,0.119037619
2022/9/8,19254,780850,17.713,15.583,0.0612252
2022/9/9,20722,886859,24.093,15.609,0.098637787
2022/9/10,21389,757405,20.007,15.613,0.077397537
2022/9/11,21610,763857,19.552,15.606,0.167996982
2022/9/12,22126,876034,22.582,15.621,0.067725561
2022/9/13,21546,854905,23.861,15.567,0.122852445
2022/9/14,20222,843315,23.274,15.606,0.073491913
2022/9/15,19990,841579,22.551,15.63,-0.038124587
2022/9/16,19705,762685,21.01,15.639,0.091905664
2022/9/17,19946,818090,18.401,15.659,0.134337478
2022/9/18,19865,673130,18.143,15.674,0.051336181
2022/9/19,19002,779201,25.417,15.714,0.105227258
2022/9/20,19183,840656,22.507,15.587,0.0911923
2022/9/21,19014,774631,23.893,15.622,0.113569978
2022/9/22,18974,769453,22.812,15.647,0.058240428
2022/9/23,19062,831346,21.647,15.763,0.123842492
2022/9/24,19078,699520,18.943,15.774,0.065073792
2022/9/25,18985,675358,17.955,15.768,0.014580366
2022/9/26,19013,792064,21.153,15.776,0.070694274
2022/9/27,19740,790881,21.259,15.773,0.032097889
2022/9/28,19119,749008,20.293,15.781,0.106587635
2022/9/29,19398,738477,20.24,15.787,0.082409183
2022/9/30,19527,851105,18.732,15.73,0.054768827
2022/10/1,19328,774046,16.022,15.691,0.094861559
2022/10/2,19231,731944,15.505,15.654,0.078078666
2022/10/3,19310,871891,18.756,15.671,0.086043052
2022/10/4,19938,821064,18.944,15.624,0.055078981
2022/10/5,20127,766412,17.643,15.567,0.099207821
2022/10/6,20154,813053,17.02,15.539,0.105238285
2022/10/7,19771,815657,17.914,15.567,0.091833058
2022/10/8,19490,720036,15.371,15.559,0.044652843
2022/10/9,19445,668223,14.853,15.56,0.101907348
2022/10/10,19328,776001,17.681,15.568,0.05849964
2022/10/11,19070,769081,18.168,15.582,0.090937247
2022/10/12,19117,795387,17.13,15.582,0.136023457
2022/10/13,19029,811479,19.58,15.595,0.00039272
2022/10/14,19519,833114,18.441,15.631,0.087982211
2022/10/15,19143,756514,15.184,15.642,0.085398588
2022/10/16,19164,652069,14.618,15.634,0.08858934
2022/10/17,19397,746463,16.552,15.617,0.08859168
2022/10/18,19476,765662,16.868,15.614,0.084618079
2022/10/19,19216,792537,16.528,15.623,0.056478078
2022/10/20,19122,774700,16.74,15.61,0.112907999
2022/10/21,19063,777825,16.876,15.605,0.124135259
2022/10/22,19176,695994,14.281,15.612,0.07104072
2022/10/23,19264,659448,14.486,15.597,0.051119086
2022/10/24,19356,760323,16.492,15.596,0.085649343
2022/10/25,19592,679333,18.085,15.559,0.063427641
2022/10/26,20542,931532,19.215,15.543,0.093366712
2022/10/27,20629,768925,17.695,15.555,0.060482852
2022/10/28,20391,817439,16.92,15.56,0.152227511
2022/10/29,20785,767361,15.908,15.542,0.131122585
2022/10/30,20726,716084,15.455,15.543,0.093509964
2022/10/31,20514,834300,17.827,15.586,0.090081035
2022/11/1,20504,808891,16.256,15.6,0.11398848
2022/11/2,20412,756951,16.677,15.645,0.096976708
2022/11/3,20255,898568,16.256,15.664,0.085785668
2022/11/4,20697,785545,16.526,15.321,0.114215593
2022/11/5,21335,810278,16.526,15.329,0.169763629
2022/11/6,21220,711468,14.581,15.341,0.069619438
2022/11/7,20772,744995,17.012,15.359,0.116320153
2022/11/8,19570,909729,24.788,15.343,0.056578831
2022/11/9,17519,876366,44.716,15.277,0.07566001
2022/11/10,16915,903069,48.604,15.174,0.098790911
